,price,city,kms_driven,owner,age,power,brand
15895,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
15896,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
15897,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
15898,25000.0,Delhi,48587,First Owner,8,150.0,Hero
15899,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
15900,87000.0,Pune,140,First Owner,3,160.0,Honda
15901,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
15902,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
15903,18000.0,Chennai,22824,First Owner,8,100.0,Hero
15904,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
15905,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
15906,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
15907,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
15908,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
15909,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
15910,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
15911,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
15912,11900.0,Noida,34968,First Owner,14,150.0,Hero
15913,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
15914,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
15915,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
15916,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
15917,25000.0,Delhi,48587,First Owner,8,150.0,Hero
15918,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
15919,87000.0,Pune,140,First Owner,3,160.0,Honda
15920,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
15921,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
15922,18000.0,Chennai,22824,First Owner,8,100.0,Hero
15923,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
15924,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
15925,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
15926,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
15927,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
15928,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
15929,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
15930,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
15931,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
15932,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
15933,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
15934,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
15935,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
15936,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
15937,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
15938,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
15939,32000.0,Delhi,12000,First Owner,6,100.0,Hero
15940,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
15941,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
15942,39000.0,Delhi,22000,First Owner,4,100.0,Hero
15943,30000.0,Karnal,6639,First Owner,9,180.0,TVS
15944,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
15945,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
15946,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
15947,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
15948,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
15949,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
15950,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
15951,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
15952,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
15953,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
15954,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
15955,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
15956,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
15957,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
15958,32000.0,Delhi,12000,First Owner,6,100.0,Hero
15959,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
15960,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
15961,39000.0,Delhi,22000,First Owner,4,100.0,Hero
15962,30000.0,Karnal,6639,First Owner,9,180.0,TVS
15963,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
15964,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
15965,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
15966,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
15967,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
15968,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
15969,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
15970,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
15971,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
15972,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
15973,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
15974,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
15975,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
15976,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
15977,32000.0,Delhi,12000,First Owner,6,100.0,Hero
15978,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
15979,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
15980,39000.0,Delhi,22000,First Owner,4,100.0,Hero
15981,30000.0,Karnal,6639,First Owner,9,180.0,TVS
15982,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
15983,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
15984,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
15985,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
15986,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
15987,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
15988,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
15989,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
15990,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
15991,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
15992,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
15993,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
15994,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
15995,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
15996,32000.0,Delhi,12000,First Owner,6,100.0,Hero
15997,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
15998,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
15999,39000.0,Delhi,22000,First Owner,4,100.0,Hero
16000,30000.0,Karnal,6639,First Owner,9,180.0,TVS
16001,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
16002,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
16003,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
16004,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
16005,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
16006,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
16007,11900.0,Noida,34968,First Owner,14,150.0,Hero
16008,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
16009,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
16010,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
16011,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
16012,25000.0,Delhi,48587,First Owner,8,150.0,Hero
16013,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
16014,87000.0,Pune,140,First Owner,3,160.0,Honda
16015,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
16016,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
16017,18000.0,Chennai,22824,First Owner,8,100.0,Hero
16018,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
16019,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
16020,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
16021,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
16022,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
16023,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
16024,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
16025,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
16026,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
16027,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
16028,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
16029,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
16030,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
16031,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
16032,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
16033,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
16034,32000.0,Delhi,12000,First Owner,6,100.0,Hero
16035,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
16036,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
16037,39000.0,Delhi,22000,First Owner,4,100.0,Hero
16038,30000.0,Karnal,6639,First Owner,9,180.0,TVS
16039,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
16040,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
16041,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
16042,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
16043,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
16044,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
16045,11900.0,Noida,34968,First Owner,14,150.0,Hero
16046,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
16047,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
16048,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
16049,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
16050,25000.0,Delhi,48587,First Owner,8,150.0,Hero
16051,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
16052,87000.0,Pune,140,First Owner,3,160.0,Honda
16053,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
16054,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
16055,18000.0,Chennai,22824,First Owner,8,100.0,Hero
16056,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
16057,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
16058,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
16059,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
16060,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
16061,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
16062,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
16063,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
16064,11900.0,Noida,34968,First Owner,14,150.0,Hero
16065,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
16066,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
16067,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
16068,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
16069,25000.0,Delhi,48587,First Owner,8,150.0,Hero
16070,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
16071,87000.0,Pune,140,First Owner,3,160.0,Honda
16072,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
16073,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
16074,18000.0,Chennai,22824,First Owner,8,100.0,Hero
16075,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
16076,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
16077,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
16078,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
16079,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
16080,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
16081,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
16082,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
16083,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
16084,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
16085,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
16086,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
16087,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
16088,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
16089,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
16090,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
16091,32000.0,Delhi,12000,First Owner,6,100.0,Hero
16092,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
16093,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
16094,39000.0,Delhi,22000,First Owner,4,100.0,Hero
16095,30000.0,Karnal,6639,First Owner,9,180.0,TVS
16096,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
16097,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
16098,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
16099,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
16100,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
16101,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
16102,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
16103,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
16104,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
16105,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
16106,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
16107,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
16108,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
16109,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
16110,32000.0,Delhi,12000,First Owner,6,100.0,Hero
16111,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
16112,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
16113,39000.0,Delhi,22000,First Owner,4,100.0,Hero
16114,30000.0,Karnal,6639,First Owner,9,180.0,TVS
16115,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
16116,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
16117,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
16118,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
16119,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
16120,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
16121,11900.0,Noida,34968,First Owner,14,150.0,Hero
16122,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
16123,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
16124,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
16125,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
16126,25000.0,Delhi,48587,First Owner,8,150.0,Hero
16127,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
16128,87000.0,Pune,140,First Owner,3,160.0,Honda
16129,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
16130,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
16131,18000.0,Chennai,22824,First Owner,8,100.0,Hero
16132,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
16133,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
16134,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
16135,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
16136,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
16137,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
16138,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
16139,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
16140,11900.0,Noida,34968,First Owner,14,150.0,Hero
16141,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
16142,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
16143,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
16144,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
16145,25000.0,Delhi,48587,First Owner,8,150.0,Hero
16146,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
16147,87000.0,Pune,140,First Owner,3,160.0,Honda
16148,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
16149,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
16150,18000.0,Chennai,22824,First Owner,8,100.0,Hero
16151,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
16152,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
16153,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
16154,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
16155,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
16156,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
16157,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
16158,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
16159,11900.0,Noida,34968,First Owner,14,150.0,Hero
16160,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
16161,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
16162,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
16163,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
16164,25000.0,Delhi,48587,First Owner,8,150.0,Hero
16165,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
16166,87000.0,Pune,140,First Owner,3,160.0,Honda
16167,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
16168,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
16169,18000.0,Chennai,22824,First Owner,8,100.0,Hero
16170,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
16171,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
16172,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
16173,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
16174,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
16175,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
16176,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
16177,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
16178,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
16179,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
16180,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
16181,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
16182,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
16183,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
16184,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
16185,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
16186,32000.0,Delhi,12000,First Owner,6,100.0,Hero
16187,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
16188,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
16189,39000.0,Delhi,22000,First Owner,4,100.0,Hero
16190,30000.0,Karnal,6639,First Owner,9,180.0,TVS
16191,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
16192,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
16193,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
16194,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
16195,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
16196,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
16197,11900.0,Noida,34968,First Owner,14,150.0,Hero
16198,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
16199,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
16200,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
16201,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
16202,25000.0,Delhi,48587,First Owner,8,150.0,Hero
16203,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
16204,87000.0,Pune,140,First Owner,3,160.0,Honda
16205,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
16206,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
16207,18000.0,Chennai,22824,First Owner,8,100.0,Hero
16208,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
16209,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
16210,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
16211,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
16212,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
16213,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
16214,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
16215,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
16216,11900.0,Noida,34968,First Owner,14,150.0,Hero
16217,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
16218,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
16219,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
16220,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
16221,25000.0,Delhi,48587,First Owner,8,150.0,Hero
16222,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
16223,87000.0,Pune,140,First Owner,3,160.0,Honda
16224,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
16225,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
16226,18000.0,Chennai,22824,First Owner,8,100.0,Hero
16227,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
16228,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
16229,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
16230,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
16231,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
16232,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
16233,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
16234,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
16235,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
16236,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
16237,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
16238,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
16239,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
16240,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
16241,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
16242,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
16243,32000.0,Delhi,12000,First Owner,6,100.0,Hero
16244,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
16245,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
16246,39000.0,Delhi,22000,First Owner,4,100.0,Hero
16247,30000.0,Karnal,6639,First Owner,9,180.0,TVS
16248,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
16249,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
16250,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
16251,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
16252,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
16253,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
16254,11900.0,Noida,34968,First Owner,14,150.0,Hero
16255,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
16256,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
16257,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
16258,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
16259,25000.0,Delhi,48587,First Owner,8,150.0,Hero
16260,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
16261,87000.0,Pune,140,First Owner,3,160.0,Honda
16262,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
16263,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
16264,18000.0,Chennai,22824,First Owner,8,100.0,Hero
16265,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
16266,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
16267,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
16268,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
16269,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
16270,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
16271,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
16272,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
16273,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
16274,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
16275,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
16276,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
16277,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
16278,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
16279,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
16280,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
16281,32000.0,Delhi,12000,First Owner,6,100.0,Hero
16282,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
16283,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
16284,39000.0,Delhi,22000,First Owner,4,100.0,Hero
16285,30000.0,Karnal,6639,First Owner,9,180.0,TVS
16286,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
16287,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
16288,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
16289,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
